well_id,mtpi,elevation_m,mean_depth_to_water_m,clay,sand,silt,state,precip_gini,recharge_gini,kuma_a,kuma_b,lat,lon,nlcd_code,landcover,landcover_simple,n_events,total_precip_mm,total_recharge_mm,recharge_efficiency
414330076280501,-23,226.458282471,2.5367891600459247,20.4,27.7,51.9,Pennsylvania,0.4577115017838107,0.719509511924904,0.9650768958828116,0.6420550163392109,41.72341667,-76.4687222,82,Cultivated Crops,Agriculture,823,12762.84,45045.90839697948,3.5294580514195495
414333075153201,-27,407.545959473,7.942025458543289,15.9,41.4,42.6,Pennsylvania,0.4739379096204937,0.6943951464254163,1.2969589051732515,1.0620403409633992,41.7252222,-75.2585833,41,Deciduous Forest,Forest,1247,29391.409999999996,128419.36416052018,4.369282186887944
414525074360601,-13,359.866912842,2.792476061943665,14.8,43.6,41.6,New York,0.4955759023865764,0.7518459901353226,1.354784306412918,0.8799666423973754,41.75675,-74.6013611,81,Pasture/Hay,Agriculture,1065,24473.510000000002,112890.22562044318,4.612751731175592
414632070014901,0,15.677668571,9.38822298486728,11.9,66.7,21.4,Massachusetts,0.4710984938364373,0.5954759077536744,0.7792608354664269,1.112796863431594,41.77555556,-70.03027778,23,"Developed, Medium Intensity",Developed,1075,23867.2,23603.216003369147,0.9889394651810496
414640077493801,-60,553.186462402,6.349840825505656,16.7,45.0,38.3,Pennsylvania,0.4010098373603677,0.6759630636813403,1.121382121798297,0.9783012322856542,41.77705556,-77.8273056,21,"Developed, Open Space",Developed,556,6314.49,25203.948036490296,3.9914463458632916
414948074035001,7,72.539955139,5.179174591860314,20.9,43.8,35.3,New York,0.4835262233781831,0.7005503200643476,0.7483730990741171,0.754540964240177,41.83,-74.06388889,23,"Developed, Medium Intensity",Developed,1064,26179.14,29484.464115559284,1.1262579334370526
415228070554601,2,29.421590805,4.552955892360037,,,,Massachusetts,0.4819552299426757,0.6987462018861097,0.9870622048405844,0.8245613736354863,41.8745464,-70.9289297,43,Mixed Forest,Forest,349,10125.25,33648.10500320903,3.32318757593235
415323077451301,-17,388.713439941,10.36163482352941,18.8,34.9,46.3,Pennsylvania,0.465560074957933,0.6164184872223198,0.8926574549558484,0.8884954763235419,41.89005556,-75.7533056,21,"Developed, Open Space",Developed,1160,24422.71,76319.92119621487,3.1249571073895925
415354069585201,0,7.738069534,3.5553753783656123,5.4,83.0,11.6,Massachusetts,0.4583865677386211,0.5975194737800223,0.7821284754734432,1.110259478486656,41.8983333,-69.9811111,22,"Developed, Low Intensity",Developed,557,11561.56,11589.759247298765,1.0024390521087783
415956073241501,-10,248.850631714,3.628411679463288,10.9,44.2,44.9,Connecticut,0.4485742792863887,0.6269144982171062,1.1184140751351013,0.9811853067844138,41.99904167,-73.40386389,21,"Developed, Open Space",Developed,246,5736.32,27057.224342689588,4.716826178227433
420206070045901,0,4.740661144,3.492924581052632,,,,Massachusetts,0.47312755570018,0.5739724305073355,0.8802825073943553,1.2146183123509706,42.03522778,-70.0825722,71,Grassland/Herbaceous,Grassland,384,8032.290000000001,7864.138693225598,0.9790655831930368
420305072581401,-11,356.584686279,1.531775544896821,11.3,53.7,35.0,Massachusetts,0.4745217942735982,0.6450042892821918,1.2370591179602344,1.0171528825275793,42.05140278,-72.97067778,42,Evergreen Forest,Forest,407,9826.09,51639.65441805981,5.255361432478209
420316070433501,-1,18.162887573,3.053812836860835,6.3,67.9,25.8,Massachusetts,0.4754272771529438,0.6166862373949397,1.0044883961099011,0.9159289394360568,42.05444444,-70.72638889,23,"Developed, Medium Intensity",Developed,835,19610.309999999998,38379.85644687528,1.9571264527116239
420326079295801,7,533.864074707,0.7874942468772961,28.1,22.3,49.6,New York,0.4575641796442805,0.6536046360654543,1.336592422772393,1.0748256811962271,42.05744444,-79.4991944,21,"Developed, Open Space",Developed,713,15532.84,79385.11775959043,5.110792215692071
420544071173701,-11,49.735355377,1.908353587403125,4.9,62.3,32.8,Massachusetts,0.4763110629591196,0.6084690634643035,1.0680509740116937,0.942046041113326,42.09555556,-71.2936111,21,"Developed, Open Space",Developed,1184,26996.660000000003,74257.17679591676,2.7506060674141453
420545071174001,-10,46.663303375,1.898547345243844,5.6,62.5,32.0,Massachusetts,0.4778432932547594,0.5991962395153015,1.0424344538426922,0.9529349827443396,42.09593186,-71.2939439,43,Mixed Forest,Forest,875,20284.440000000002,55517.909178447306,2.736970267774082
420828076484601,-6,268.940948486,7.150782928089631,18.8,29.7,51.5,New York,0.4702347741137376,0.7241588078903269,1.261487502417025,0.8574150856966937,42.1411111,-76.81277778,22,"Developed, Low Intensity",Developed,1540,25827.39,111181.01499536642,4.304771600822477
421138075511301,-13,277.425384521,7.513489791876208,24.0,28.3,47.7,New York,0.4554305499058438,0.6601304636021326,0.9719922679146652,0.8654923512232794,42.19396475,-75.85325,22,"Developed, Low Intensity",Developed,874,18941.0,65994.77075160388,3.484228433113557
421213076313301,-28,312.148345947,5.700803714206592,22.5,25.1,52.3,New York,0.4635753877894017,0.6383908406319385,1.0339315930266044,0.7769473468140997,42.20352778,-76.5259444,81,Pasture/Hay,Agriculture,322,5788.5199999999995,37180.560341883545,6.423154855106927
421512077472801,-31,539.008605957,1.601293859462268,,,,New York,0.5091959783501588,0.680394151693319,1.2262692463919824,0.8780805568350621,42.2533333,-77.7911111,43,Mixed Forest,Forest,556,9039.52,66668.2891601493,7.375202351468806
421746074180201,-41,439.602081299,2.0096189580451824,24.2,31.7,44.1,New York,0.4851247562922023,0.714849291801082,1.256266549728882,0.8870681524914058,42.29616667,-74.3005833,23,"Developed, Medium Intensity",Developed,751,15935.71,69668.98069119825,4.371878045672157
421853071220501,1,46.935245514,4.870971651290732,8.6,57.4,34.1,Massachusetts,0.4533313333827797,0.6577697094501895,0.9737328461256568,0.8222545334054349,42.3147222,-71.3680556,21,"Developed, Open Space",Developed,618,12184.12,13132.34870631428,1.0778249644877331
421948074483701,-30,434.57824707,1.6888326315789477,22.3,33.1,44.6,New York,0.4769828747697391,0.6950557944107039,1.2763864980207191,0.981914848173858,42.32991667,-74.8101944,81,Pasture/Hay,Agriculture,1090,21647.86,80966.22959641195,3.740149354089132
422341071464901,-7,141.120834351,1.9384409350154723,8.3,56.3,35.4,Massachusetts,0.4724699940275405,0.7285454912104651,1.1689353548242534,0.7705167634029764,42.3947833,-71.77985278,41,Deciduous Forest,Forest,497,9983.720000000001,43583.36319124667,4.365443260753173
422445077203301,-23,372.546508789,2.558842150154268,21.7,30.8,47.4,New York,0.4683414326313774,0.7695964613602646,1.147678840509892,0.7590052075214176,42.41257085,-77.3422032,21,"Developed, Open Space",Developed,1107,17976.9,56059.809084334534,3.1184358306679423
422622073410901,1,94.288261414,3.24479410343221,,,,New York,0.4813969009159503,0.7349761955625407,0.7103457777906411,0.6043713963561725,42.4395833,-73.6858056,22,"Developed, Low Intensity",Developed,905,17336.09,24015.06697798961,1.3852643230387942
422745073112001,-7,320.815155029,5.013870916627853,,,,Massachusetts,0.4727147122417985,0.6468838014627432,1.0083516012409022,0.9636122934308896,42.46258478,-73.1884366,23,"Developed, Medium Intensity",Developed,772,17107.46,56432.293974751155,3.2986950707323683
423058071025401,0,24.041189194,1.991461699583436,,,,Massachusetts,0.4733413379330244,0.6122815436243759,1.2803205158114543,1.1270525422140147,42.5161111,-71.0483333,24,"Developed, High Intensity",Developed,1110,24858.23,101952.9788046059,4.101377242249585
423115071032001,0,24.229377747,2.0022523735056543,,,,Massachusetts,0.4768625053946328,0.6104255230039943,1.270552709687761,1.132144126235596,42.51674167,-71.04846389,23,"Developed, Medium Intensity",Developed,819,19069.030000000002,77275.42001798967,4.052404344530879
423401071093801,-1,27.080677032,2.4024884795186296,,,,Massachusetts,0.4687820420063036,0.6518705193727214,1.0554548750553812,0.9289035950064126,42.5668972,-71.1599667,24,"Developed, High Intensity",Developed,1723,38528.92999999999,98724.16110271303,2.5623385103794227
423506070491401,-3,16.507444382,0.6077304505386877,,,,Massachusetts,0.4444971685079869,0.5168407028290531,1.0911962060842526,1.1174275749780584,42.585,-70.8205556,23,"Developed, Medium Intensity",Developed,391,7814.01,28651.556596503036,3.6666905464035797
423530074191701,-19,225.258590698,2.8166887686148923,23.0,33.0,44.0,New York,0.4704714442337838,0.7065187297784067,1.1198498746754988,0.8016402940781948,42.5918333,-74.32138889,81,Pasture/Hay,Agriculture,808,14158.4,42641.05793441236,3.011714454628515
423743078070802,-4,489.432403564,3.83663610803356,24.8,25.6,49.6,New York,0.4627592499116293,0.7208274199151112,1.2178935503796178,0.8849552165466419,42.62867339,-78.1186201,22,"Developed, Low Intensity",Developed,1298,21237.86,56431.85178740778,2.657134560045493
424115073495301,1,78.464149475,2.708698181143454,,,,New York,0.4756187322238034,0.7234026280218375,0.8333835192997808,0.6544486128754323,42.6874722,-73.83138889,21,"Developed, Open Space",Developed,889,17876.38,27061.527240481515,1.5138147231420183
424136075025101,-22,431.779724121,1.9363406864014805,25.1,24.2,50.7,New York,0.4830267191550915,0.6659882716364465,1.3246648431212655,1.0166161934623017,42.69340779,-75.04710349,81,Pasture/Hay,Agriculture,1144,24010.159999999996,129840.03437782449,5.407712167591741
424452076081902,-8,360.826599121,1.4695600357370773,25.2,28.0,46.8,New York,0.4642841826996995,0.6958168942271339,1.2129951648916846,0.963029153409892,42.74777778,-76.1386111,21,"Developed, Open Space",Developed,1198,20651.08,52177.809294263534,2.5266382820783964
424520070562401,0,17.201704025,1.92295691825308,,,,Massachusetts,0.4856101951752632,0.7270868319288882,1.2821624569376289,0.8689879253501637,42.7553722,-70.93948889,24,"Developed, High Intensity",Developed,627,16187.57,68262.81251803481,4.216989487491626
425048073472501,0,90.13444519,0.7703247007832899,28.9,31.3,39.8,New York,0.4770299032208669,0.6490555918254908,1.242633225453014,1.0152252602520886,42.84638889,-73.7908056,90,Woody Wetlands,Wetland,932,19342.21,104290.87922662873,5.391880205345136
425448076350002,0,207.449020386,3.754870781511372,27.8,26.3,45.9,New York,0.4340607053863807,0.5856242527792166,1.046661938646754,0.9211177246275456,42.9133333,-76.5833333,21,"Developed, Open Space",Developed,597,11120.14,52722.343080001265,4.741158212037012
425511074254001,0,97.538421631,10.229991413123065,21.4,31.9,46.7,New York,0.4645895698988472,0.7250373952349538,1.075460942071496,0.7847622117586194,42.91975,-74.4279167,81,Pasture/Hay,Agriculture,831,14779.41,34278.13488692254,2.3193168662972705
425803077151201,0,183.972381592,0.8120710260047282,25.9,26.2,47.9,New York,0.4587666153622127,0.6119930483664042,1.005361895526805,0.9981080682563314,42.9675,-77.2533333,41,Deciduous Forest,Forest,1097,17266.690000000002,33640.3040735227,1.948277525890758
425833077503901,-1,196.749542236,3.133056725045246,24.8,25.2,50.0,New York,0.4524096765382321,0.6990276315080057,0.924475076078355,0.9235237374698514,42.97580556,-77.8440833,21,"Developed, Open Space",Developed,766,13513.75,35406.61185564482,2.620043426557752
430056075354102,-13,174.605880737,2.325216377602961,32.1,22.5,45.3,New York,0.473175253181783,0.7526911516112093,1.0737497987318074,0.7592543859096922,43.0158611,-75.59438889,21,"Developed, Open Space",Developed,1056,18862.54,65989.14058955827,3.498422831154143
430146078101301,2,276.317321777,2.692543496907217,28.1,32.0,39.9,New York,0.4476392011097413,0.7314090369665274,1.1525227635530102,0.768728652405483,43.02963889,-78.1704444,23,"Developed, Medium Intensity",Developed,317,4686.639999999999,17494.434078075385,3.732830786677745
430311077051501,-3,128.612045288,3.7765339138073015,,,,New York,0.4676315496205387,0.6202526059506669,1.1688959612282437,0.9473567946107462,43.0530833,-77.0867222,23,"Developed, Medium Intensity",Developed,287,4178.360000000001,28093.91974506414,6.723671427321757
430739078502701,0,188.667129517,0.4606697203080664,28.8,28.8,42.4,New York,0.4506018746699413,0.5695647232003054,1.0255882103068696,1.0039401983195255,43.12777778,-78.841,81,Pasture/Hay,Agriculture,807,14164.869999999999,70892.72133297447,5.004826823894216
431308078544501,0,102.06590271,1.255537240727481,26.4,34.2,39.4,New York,0.4957884515679974,0.7284650121714896,1.3465902666305662,0.998278953752123,43.21894444,-78.9122222,21,"Developed, Open Space",Developed,552,8716.380000000001,43126.535716852064,4.947757637557341
432148076225102,2,144.719985962,6.961020968827444,24.0,27.4,48.5,New York,0.4519473875517726,0.674754078344185,1.0944862189421198,0.8980348029527407,43.36352778,-76.38038889,71,Grassland/Herbaceous,Grassland,1133,21883.63,58534.0200985258,2.674785677628702
432310070393301,-3,62.873207092,5.581101507246377,16.8,51.6,31.6,Maine,0.4901419648844911,0.7931068718345515,0.6430600123784993,0.6692305164790452,43.38619518,-70.65866619,43,Mixed Forest,Forest,1300,31275.99,37687.25664475454,1.2049900465102636
433240072242901,-13,176.717300415,2.8180941901639347,10.5,47.2,42.3,Vermont,0.4353836078099494,0.5632101733424326,1.0161318142895095,0.9863044932632156,43.5445153,-72.4075916,81,Pasture/Hay,Agriculture,339,5939.9400000000005,16893.718646092424,2.8440891063028286
434217073010601,2,146.099136353,10.829762954007885,21.8,28.9,49.3,Vermont,0.4196239067316651,0.4493818570911235,0.6463813072004727,0.9578310884563058,43.70478856,-73.01788677,21,"Developed, Open Space",Developed,377,5920.0,6404.397604592912,1.0818239196947486
434955070261401,0,92.740913391,2.9663717087033747,,,,Maine,0.47937820108459,0.6872677165048064,0.9125725136657667,0.7795434107025386,43.8320211,-70.43672039,23,"Developed, Medium Intensity",Developed,934,21397.63,40602.074286558134,1.897503335021595
435453070013601,0,48.403354645,8.73142126857143,,,,Maine,0.4798712254682398,0.6233232068861365,0.7565676956937304,0.7728681246155703,43.91480189,-70.026162,22,"Developed, Low Intensity",Developed,1189,25978.260000000002,36314.37116453413,1.3978754221619973
440114075453701,-2,188.527008057,5.233452616159659,,,,New York,0.4292329459112132,0.7055811449531066,0.9886181081423518,0.6676631701811468,44.02052778,-75.7603333,24,"Developed, High Intensity",Developed,404,5792.2,24734.972345372717,4.270393347151811
440642070583402,0,118.027709961,1.835719182481752,10.4,49.4,40.2,Maine,0.4475217580551022,0.7188004047190142,1.3064397491277395,1.0236289238620904,44.1117349,-70.9756253,22,"Developed, Low Intensity",Developed,299,6012.219999999999,20037.13358700474,3.332734595042221
440823070291501,0,100.795379639,2.583591868357902,10.0,59.4,30.6,Maine,0.470340812446897,0.7360939540154792,0.9266566358957652,0.722056215727299,44.1397931,-70.4870029,23,"Developed, Medium Intensity",Developed,1308,27988.75,44023.56666604801,1.5729022077101698
442450071052301,-45,213.909469604,1.877239932824428,11.5,53.3,35.3,New Hampshire,0.4433347442678845,0.5845137804756682,1.0244655535186002,0.940750118797959,44.41394958,-71.0892421,95,Emergent Herbaceous Wetlands,Wetland,314,5827.25,21531.31660779326,3.6949361375937633
443647070552302,-3,451.600524902,1.6850296369847415,,,,Maine,0.4714762608425294,0.654404407705333,1.0360271862633368,0.7764984916270345,44.7797763,-70.9225736,43,Mixed Forest,Forest,479,9828.02,59378.298059761124,6.041735574384375
443647070552303,-3,445.484710693,1.7122602621021663,12.7,44.5,42.8,Maine,0.4236334245932218,0.6416969643303694,1.0322765145361394,0.816092471239243,44.7787944,-70.9212194,21,"Developed, Open Space",Developed,399,7182.44,37676.53877696734,5.245646156037132
443952072114001,-36,367.173736572,4.953944402684564,10.0,42.4,47.6,Vermont,0.4318875084668772,0.6978133445966042,1.0117160220814705,1.001584797151004,44.665,-72.19388889,24,"Developed, High Intensity",Developed,373,5883.200000000001,9430.79734742971,1.6030047163838914
444302070252401,21,348.636047363,7.253158865346535,13.3,44.5,42.2,Maine,0.4648215881222451,0.7036133795734987,0.8861576460808471,0.6782048976523178,44.7172813,-70.4228435,41,Deciduous Forest,Forest,947,22348.59,72159.02151819853,3.2287952626182914
444904074455201,1,90.41078186,1.902757691336196,25.8,35.9,38.4,New York,0.4462693082521575,0.6428580449342755,1.0172870353108814,0.9023034246521756,44.8178312,-74.7640799,52,Shrub/Scrub,Shrub,1000,17547.29,63819.81797889139,3.6370184785736934
444950068220602,8,97.993095398,6.089853578163773,15.7,42.8,41.6,Maine,0.4667367453931024,0.6369885197879723,1.0057972356864693,0.7655331653745733,44.83201539,-68.36585489,81,Pasture/Hay,Agriculture,794,17369.489999999998,92426.29269451891,5.32118632697442
445052073350201,-2,205.088516235,6.999034979720368,20.5,37.0,42.5,New York,0.4712098212061317,0.6914040582045007,1.0657949985785382,0.8961531277413827,44.848,-73.584,41,Deciduous Forest,Forest,1104,19220.32,42764.60920743392,2.2249686377455693
445227067520101,-2,78.254081726,1.4734091383509218,10.0,58.3,31.7,Maine,0.4763319699915793,0.7766197038773183,1.1789225713943774,0.7958826249965487,44.8742403,-67.8663922,42,Evergreen Forest,Forest,1298,28044.04,57891.05758254769,2.064290936061555
445511074103901,1,217.802658081,1.0393970839694655,16.3,47.3,36.4,New York,0.4719167635409927,0.6215623467047042,1.221903099695692,1.0856726173578817,44.91974017,-74.1771757,81,Pasture/Hay,Agriculture,596,10353.02,59718.41777770336,5.768212345547807
445805073380501,0,108.552215576,0.7765016971401781,20.9,35.7,43.5,New York,0.4568111118225557,0.6136696157543584,1.179192360440631,0.9562630994675936,44.9680833,-73.6346944,90,Woody Wetlands,Wetland,755,12603.78,71538.65652969637,5.675968362641712
453629068531801,-7,155.362258911,2.8837758744690896,8.2,48.0,43.8,Maine,0.4713228464630776,0.7901684482363664,1.3511604274843607,0.7282617518861655,45.60810429,-68.8878186,23,"Developed, Medium Intensity",Developed,1060,21952.41,47994.941762272516,2.1863176645421856
